table_name,field_name,field_type,comment
fmys_region_copy,auto_time,timestamp,处理更新时间
fmys_reject,reject_id,int,退换货自增id
fmys_reject,referer_type,tinyint,"来源(1:采购,2:售后,3:售后退供)"
fmys_reject,order_id,int,"客户订单id,采购退换货时该字段为0"
fmys_reject,work_id,int,"售后工单id,采购退换货时该字段为0"
fmys_reject,status,tinyint,"(废弃)处理状态(1:进行中,2:已完成)"
fmys_reject,create_time,int,创建时间
fmys_reject,update_time,int,最后更新时间
fmys_reject_date_log,id,int,ID
fmys_reject_date_log,supply_id,int,供应商id
fmys_reject_date_log,report_date,int,日期
fmys_reject_date_log,total_return_num,int,送退还数量
fmys_reject_date_log,total_return_ids,mediumtext,"记录总退还相关详情id, 逗号隔开"
fmys_reject_date_log,owe_pending_num,int,转欠货待处理总数量
fmys_reject_date_log,owe_pending_ids,mediumtext,"转欠货待处理相关详情id, 逗号隔开"
fmys_reject_date_log,owe_processed_num,int,转欠货已换回总数量
fmys_reject_date_log,owe_processed_ids,mediumtext,"转欠货已换回相关详情ids, 逗号隔开"
fmys_reject_date_log,refund_num,int,退款总数量
fmys_reject_date_log,refund_ids,mediumtext,"退款相关详情ids , 逗号隔开"
fmys_reject_date_log,stagnant_debts_num,int,转呆账总数量
fmys_reject_date_log,stagnant_debts_ids,mediumtext,"转呆账相关详情ids , 逗号隔开"
fmys_reject_date_log,bad_debt_num,int,转坏账总数量
fmys_reject_date_log,bad_debt_ids,mediumtext,"转坏账相关详情ids , 逗号隔开"
fmys_reject_date_log,deduct_num,int,转抵扣总数量
fmys_reject_date_log,deduct_ids,mediumtext,"转抵扣相关详情ids , 逗号隔开"
fmys_reject_date_log,created_at,timestamp,创建时间
fmys_reject_date_log,updated_at,timestamp,更新时间
fmys_reject_detail,reject_detail_id,int,退换货详情id
fmys_reject_detail,reject_id,int,退换货id
fmys_reject_detail,woid,int,采购单id
fmys_reject_detail,woiid,int,采购单详情id
fmys_reject_detail,dbid,int,出库产品打标id
fmys_reject_detail,goods_no,int,商品货号
fmys_reject_detail,co_id,int,颜色id
fmys_reject_detail,si_id,int,尺码id
fmys_reject_detail,supply_deal_way,tinyint,"退换货处理方式{0:未处理,1:退款,2:转欠货,3:转抵扣,4:需重新选择,5:转呆账,6:转坏账,7:转抵扣并重采}"
fmys_reject_detail,blpid,int, 不良品id
fmys_reject_detail,status,tinyint,"处理状态{1:已出库,2:处理中,3:已处理完成}"
fmys_reject_detail,supply_id,int,档口id
fmys_reject_detail,dpc_id,smallint,"退换货负责人id,对应admin的admin_id"
fmys_reject_detail,create_time,int,创建时间
fmys_reject_detail,update_time,int,最后更新时间
fmys_reject_detail,source_id,int,(废弃)迁移数据用
fmys_reject_detail,create_admin,smallint,创建人
fmys_reject_detail,update_admin,smallint,最后修改人
fmys_reject_detail,dgid,int,次品组id
fmys_reject_detail_operate_log,id,int,ID
fmys_reject_detail_operate_log,reject_detail_id,int,退换货详情id
fmys_reject_detail_operate_log,before_supply_deal_way,tinyint,变更前状态
fmys_reject_detail_operate_log,update_supply_deal_way,tinyint,变更后状态
fmys_reject_detail_operate_log,status,tinyint,"埋点处理状态: {1:待处理,2:已处理}"
fmys_reject_detail_operate_log,updated_at,timestamp,更新时间
fmys_reject_detail_operate_log,created_at,timestamp,创建时间
fmys_reject_pre_label,reject_detail_id,int,退换货详情id
fmys_reject_pre_label,pre_label,int,"预处理标签:{1:预抵扣,2:预呆帐,3:预退款,4:预坏账}"
fmys_reject_pre_label,image,text,凭证图片
fmys_reject_pre_label,reason_id,smallint,fmys_stagnant_debts_reson.reson_id
fmys_reject_pre_label,status,tinyint,"预处理标签状态{0:未处理,1:待处理,2:已经处理}"
fmys_reject_pre_label,admin_id,int,操作人ID
fmys_reject_pre_label,create_time,int,创建时间
fmys_reject_pre_label,created_at,timestamp,创建时间
fmys_reject_pre_label,updated_at,timestamp,更新时间
fmys_return_order,supply_id,int,供应商id
fmys_return_order,return_order_task_id,int,退供拣货任务id(生成多个任务时只写入第一个任务id)
fmys_return_order,return_order_status,tinyint,"状态:{1:退供草稿,2:待审核,3:进行中,4:已完成,5:已作废,6:被驳回}"
fmys_return_order,return_num,smallint,退供数量
fmys_return_order,out_num,smallint,已出库数量
fmys_return_order,diff_num,smallint,差异数量
fmys_return_order,create_admin_id,smallint,创建人id
fmys_return_order,create_time,int,创建时间
fmys_return_order,begin_time,int,生效时间
fmys_return_order,complete_time,int,完成时间
fmys_return_order,update_time,int,更新时间
fmys_return_order,source,tinyint,"来源:{1:一手,2:爆版}"
fmys_return_order,origin,tinyint,归属仓库
fmys_return_order,picked_num,int,应拣数量
fmys_return_order,transport,int,"退供运输方式：{0:未知,1:寄快递,2:货拉拉,3:驻点派送,4:驻点商家自提,5:一手仓商家自提}"
fmys_return_order,z_return_order_id,int,总退供单id
fmys_return_order,storehouse_id,int,仓库id
fmys_return_order_info,return_order_id,int,退换单id
fmys_return_order_info,goods_no,int,货号
fmys_return_order_info,sku,int,sku号
fmys_return_order_info,normal_num,smallint,备用量(正常品)
fmys_return_order_info,defective_num,smallint,次品量(次品)
fmys_return_order_package,return_order_id,int,退供单id
fmys_return_order_package,package_num,smallint,包裹商品数
fmys_return_order_package,imgs,text,"图片链接,逗号隔开"
fmys_return_order_package,create_time,int,创建时间
fmys_return_order_package,create_admin_id,smallint,创建人id
fmys_return_order_package,out_time,int,出库时间
fmys_return_order_package,out_admin_id,smallint,出库人id
fmys_return_order_package,return_order_package_status,tinyint,"状态:{0:生成中,1:待出库,2:已出库}"
fmys_return_order_package,update_time,int,更新时间
fmys_return_order_package,origin,tinyint,"归属地{1:广州,2:杭州}"
fmys_return_order_task,need_num,smallint,任务需求量
fmys_return_order_task,picking_num,smallint,拣货数量
fmys_return_order_task,diff_num,smallint,差异数量
fmys_return_order_task,recipient_id,smallint,领取人id
fmys_return_order_task,receive_time,int,领取时间
fmys_return_order_task,create_time,int,创建时间
fmys_return_order_task,complete_time,int,完成时间
fmys_return_order_task,return_order_task_status,tinyint,"状态:{1:待拣货,2:拣货中,3:已完成,4:已作废}"
fmys_return_order_task,update_time,int,更新时间
fmys_return_order_task,origin,tinyint,归属仓库
fmys_return_order_task_dbid,return_order_info_id,int,退供单详情id
fmys_return_order_task_dbid,return_order_package_id,int,退供单包裹id
fmys_return_order_task_dbid,return_order_id,int,退供单id
fmys_return_order_task_dbid,return_order_task_id,int,退供单拣货任务id
fmys_return_order_task_dbid,sku,int,skuid
fmys_return_order_task_dbid,goods_no,int,货号
fmys_return_order_task_dbid,ss_id,int,仓位id
fmys_return_order_task_dbid,dbid,int,打标id
fmys_return_order_task_dbid,type,tinyint,"类型:{1:正常,2:次品}"
fmys_return_order_task_dbid,is_check,tinyint,"是否校验:{0:否,1:是,2:作废}"
fmys_return_order_task_dbid,create_time,int,创建时间
fmys_return_order_task_dbid,update_time,int,更新时间
fmys_return_order_task_relation,id,int,ID
fmys_return_order_task_relation,return_order_id,int,退供单id
fmys_return_order_task_relation,return_order_task_id,int,退供任务id
fmys_return_order_task_relation,created_at,timestamp,创建时间
fmys_return_order_task_relation,updated_at,timestamp,更新时间
fmys_return_package,num,int,该处理批次的件数（原始件数）
fmys_return_package,user_id,int,用户ID
fmys_return_package,stock_storehouse_id,int,仓库ID
fmys_return_package,shipping_sender_id,int,新网点
fmys_return_package,province,smallint,收货人省份id
fmys_return_package,city,smallint,收货人城市id
fmys_return_package,district,smallint,收货人区id
fmys_return_package,print_status,tinyint,"面单状态{1:未打印,2:打印成功,3:获取失败,4:取消面单}"
fmys_return_package,print_data,mediumtext,面单printdata
fmys_return_package,created_at,timestamp,创建时间
fmys_return_package,updated_at,timestamp,更新时间
fmys_return_package_info,return_package_id,int,处理编号
fmys_return_package_info,wave_picking_id,int,波次id
fmys_return_package_info,wave_picking_type,tinyint,波次类型{1:常规;2:质检;3:改标;4:售后;}
fmys_return_package_info,dbid,int,打标
fmys_return_package_info,order_id,int,订单id
fmys_return_package_info,rec_id,int,订单详情id
fmys_return_package_info,goods_no,int,商品货号
fmys_return_package_info,sku,int,SKU
fmys_return_package_info,service_order_id,int,售后工单id
fmys_return_package_info,process_mode,tinyint,"处理方式{0:无,1:重发,2:部分售后,3:全部售后}"
fmys_return_package_info,status,tinyint,"状态{0:无,1:待重发,2:待打印面单,3:待出库,4:售后,5:已完成}"
fmys_return_package_info,exception_mark,tinyint,"异常件标记{1:正常包,2:破损包异常件,3:破损包已扫描}"
fmys_return_package_info,handler,int,处理人ID
fmys_return_package_info,recipient,int,接收人ID
fmys_return_package_info,whole_package,tinyint,"整包处理{1:否,2:整包重发,3:整包售后}"
fmys_return_package_info,finish_time,int,完成时间
fmys_return_package_info,created_at,timestamp,创建时间
fmys_return_package_info,updated_at,timestamp,更新时间
fmys_return_profit_bill,id,int,让利账单ID
fmys_return_profit_bill,supply_id,int,供应商id
fmys_return_profit_bill,reporting_period,int,所属月份 账期
fmys_return_profit_bill,bill_status,int,"账单状态:{1:业务待审核, 2:财务待审核, 3:商家待确认, 4:代采单待抵扣, 5:账单待支付, 6:已完成;7:已作废}"
fmys_return_profit_bill,clearing_form,tinyint,"结算方式:{1:代采单抵扣,2:账单支付}"
fmys_return_profit_bill,return_profit_rule,text,让利计算规则（json格式存放）
fmys_return_profit_bill,rule_get_time,int,让利计费规则获取时间
fmys_return_profit_bill,confirm_time,int,账单确认时间
fmys_return_profit_bill,payment,tinyint,支付方式:{1:微信支付;2:支付宝支付;3:线下支付;}
fmys_return_profit_bill,pay_status,tinyint,"支付状态:{0:待支付,1:支付中,2:支付成功,3:支付失败}"
fmys_return_profit_bill,pay_create_time,int,支付创建时间
fmys_return_profit_bill,pay_time,int,支付时间
fmys_return_profit_bill,create_admin,mediumint,操作员
fmys_return_profit_bill,created_at,timestamp,创建时间
fmys_return_profit_bill,updated_at,timestamp,更新时间
fmys_return_profit_bill,auto_confirm_time,int,自动确认时间
fmys_return_profit_bill,period_profit,tinyint,"让利账期:{1:月结,2:日结}"
fmys_return_profit_bill,end_datetime,int,统计结束日期
fmys_return_profit_bill,receipt,text,回执照片
fmys_return_profit_bill_detail,id,int,ID
fmys_return_profit_bill_detail,rp_bill_id,int,账单ID
fmys_return_profit_bill_detail,goods_no,int,商品货号
fmys_return_profit_bill_detail,stats_sale_num,int,符合让利的商品销售件数
fmys_return_profit_bill_detail,number,int,达标区间(达到X件及以上)
fmys_return_profit_bill_detail,is_reach,tinyint,"是否达标{1:是,2:否}"
fmys_return_profit_bill_detail,created_at,timestamp,创建时间
fmys_return_profit_bill_detail,updated_at,timestamp,更新时间
fmys_return_profit_bill_log,id,int,日志自增id
fmys_return_profit_bill_log,rp_bill_id,int,让利账单ID
fmys_return_profit_bill_log,admin_id,int,操作人
fmys_return_profit_bill_log,user_id,int,爆版操作人
fmys_return_profit_bill_log,operate_type,int,"操作方式:{1:生成账单,2:重新获取计费规则并更新账单,3:业务审核通过,4:财务通过,5:财务驳回,6:商家通过,7:商家驳回,8:支付创建,9:支付完成,10:账单抵扣完成,11:账单抵扣金额恢复,12:支付中,13:系统自动确认让利单,14:线下支付,15:作废账单}"
fmys_return_profit_bill_log,operate_source,tinyint,操作来源:{1:系统;2:爆版}
fmys_return_profit_bill_log,snapshot,text,快照
fmys_return_profit_bill_log,created_at,timestamp,创建时间
fmys_return_profit_bill_log,updated_at,timestamp,更新时间
fmys_return_profit_roll_back,id,int,ID
fmys_return_profit_roll_back,supply_id,int,供应商id
fmys_return_profit_roll_back,status,tinyint,"是否处理:{1:是,2:否}"
fmys_return_profit_roll_back,wcg_sub_start_time,int,账单处理开始时间
fmys_return_profit_roll_back,wcg_sub_end_time,int,账单处理结束时间
fmys_return_profit_roll_back,out_start_time,int,波次出库开始时间
fmys_return_profit_roll_back,out_end_time,int,波次出库结束时间
fmys_return_profit_roll_back,create_admin,mediumint,操作员
fmys_return_profit_roll_back,msg,text,备注
fmys_return_profit_roll_back,created_at,timestamp,创建时间
fmys_return_profit_roll_back,updated_at,timestamp,更新时间
fmys_return_profit_stats,id,int,自增ID
fmys_return_profit_stats,supply_id,int,供应商id
fmys_return_profit_stats,reporting_period,int,所属月份
fmys_return_profit_stats,goods_no,int,商品货号
fmys_return_profit_stats,stats_sale_num,int,符合让利的商品销售件数
fmys_return_profit_stats,rp_bill_id,int,账单ID
fmys_return_profit_stats,is_bill_generate,tinyint,"是否生成账单:{1:是,2:否}"
fmys_return_profit_stats,created_at,timestamp,创建时间
fmys_return_profit_stats,updated_at,timestamp,更新时间
fmys_return_profit_stats,period_profit,tinyint,"让利账期:{1:月结,2:日结}"
fmys_return_profit_stats,end_datetime,int,统计结束日期
fmys_return_profit_stats_detail,id,int,自增ID
fmys_return_profit_stats_detail,wave_picking_id,int,波次单ID
fmys_return_profit_stats_detail,out_time,int,出库时间
fmys_return_profit_stats_detail,reporting_period,int,所属月份
fmys_return_profit_stats_detail,dbid,int,打标id
fmys_return_profit_stats_detail,sku,int,sku
fmys_return_profit_stats_detail,goods_no,int,商品货号
fmys_return_profit_stats_detail,is_special_price,tinyint,"是否特价{1:是,2:否}"
fmys_return_profit_stats_detail,woid,int,代采单ID
fmys_return_profit_stats_detail,woiid,int,代采单详情ID
fmys_return_profit_stats_detail,woid_submit_time,int,代采单提交时间
fmys_return_profit_stats_detail,supply_id,int,供应商id
fmys_return_profit_stats_detail,is_return_profit,tinyint,"是否参与商家让利:{1:是,2:否}"
fmys_return_profit_stats_detail,is_stats,tinyint,"是否符合让利销量计数{1:是,2:否}"
fmys_return_profit_stats_detail,stock_source,tinyint,商品入库来源
fmys_return_profit_stats_detail,create_admin,mediumint,操作员
fmys_return_profit_stats_detail,created_at,timestamp,创建时间
fmys_return_profit_stats_detail,updated_at,timestamp,更新时间
fmys_rp_bill_payment_record,id,int,ID
fmys_rp_bill_payment_record,rp_bill_id,int,账单ID
fmys_rp_bill_payment_record,payment,tinyint,支付方式:{1:微信支付;2:支付宝支付}
fmys_rp_bill_payment_record,pay_status,tinyint,"支付状态:{0:待支付,2:支付成功,3:支付失败}"
fmys_rp_bill_payment_record,pay_time,int,支付时间
fmys_rp_bill_payment_record,created_at,timestamp,创建时间
fmys_rp_bill_payment_record,updated_at,timestamp,更新时间
fmys_rp_bill_wcg_relation,id,int,id
fmys_rp_bill_wcg_relation,rp_bill_id,int,fmys_return_profit_bill的主键
fmys_rp_bill_wcg_relation,woid,int,fmys_wcg_order的主键
fmys_rp_bill_wcg_relation,created_at,timestamp,创建时间
fmys_rp_bill_wcg_relation,updated_at,timestamp,更新时间
fmys_salary_operation_log,operation_log_id,int,主键
fmys_salary_operation_log,resource_id,smallint,岗位人员id（salary_position_config表的admin_id）
fmys_salary_operation_log,incident,tinyint,"事件{1:重新核算,2:添加岗位,3:删除岗位,4:设置不计件时间,5:批量导入岗位}"
fmys_salary_operation_log,type,tinyint,"日志类型{1:岗位人员配置日志,2:工序项目配置日志}"
fmys_salary_operation_log,created_at,timestamp,创建时间
fmys_salary_operation_log,updated_at,timestamp,更新时间
fmys_salary_operation_log,stock_storehouse_id,int,仓区id
fmys_salary_position_config,spc_id,int,主键
fmys_salary_position_config,work_date,date,工作日期
fmys_salary_position_config,admin_id,int,作业员id
fmys_salary_position_config,created_at,timestamp,更新时间
fmys_salary_position_config,updated_at,timestamp,创建时间
fmys_salary_position_config,stock_storehouse_id,int,归属仓库id
fmys_salary_position_config_detail,spcd_id,int,主键
